dataset,trial,obs_fraction,noise_fraction,candidate,candidate_family,accepted_by_noharm,chosen_safe_output,radius,baseline_radius,certificate_ratio,hidden_rel_error,baseline_hidden_rel_error,hidden_error_ratio,data_residual,pde_residual,physics_necessary,physics_rejected,unsafe_if_selected,notes
ks,3,0.03,0.01,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2351101207.915105,2584003756.411767,0.9098675658196108,0.018238174044531312,0.02067022214700641,0.8823404951305924,0.00425293282276109,447.05805184850624,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.01,data_only_lowrank,data_only,True,physics_filtered_s0.8,1186334986.5156946,1298752417.503407,0.9134419851908245,0.021839532643278436,0.022302816159210682,0.979227577647402,0.0,1409.063833293068,True,False,False,data-driven candidate without PDE residual selection
ks,4,0.03,0.01,risky_sensor_overfit,risky,False,physics_filtered_s0.8,7515070802.190185,1298752417.503407,5.786376757347187,0.19872244640085873,0.022302816159210682,8.910195240518071,0.0,76874.32069252631,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,4,0.03,0.01,underfit_oversmooth,underfit,False,physics_filtered_s0.8,1433195872.8955624,1298752417.503407,1.1035173860546847,0.022417214050836787,0.022302816159210682,1.0051293024972423,0.010521950402470585,306.36634029554875,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,4,0.03,0.01,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,1170767040.3690228,1298752417.503407,0.9014551384778859,0.021485779900167798,0.022302816159210682,0.9633662289921703,0.00011799487654265261,1286.1112946785966,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.01,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,1112421550.680876,1298752417.503407,0.8565308797032194,0.020024834005107347,0.022302816159210682,0.8978612324677021,0.0010292429512321008,742.6569709251688,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.01,physics_filtered_s1.3,physics_informed,True,physics_filtered_s0.8,1131965461.7439356,1298752417.503407,0.871579098901632,0.01959766190865446,0.022302816159210682,0.8787079518512846,0.0019933476189033027,484.2386293515018,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.01,physics_filtered_s2,physics_informed,False,physics_filtered_s0.8,1222606393.1943495,1298752417.503407,0.9413698690506132,0.019995273891448718,0.022302816159210682,0.8965358342109849,0.003926861704279261,417.91954923850835,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.01,data_only_lowrank,data_only,True,data_only_lowrank,2083918040.593675,2106372232.6481524,0.989339874640178,0.016483265545261527,0.017012818655506343,0.9688732877287037,0.0,1034.9420350893781,False,True,False,data-driven candidate without PDE residual selection
ks,5,0.03,0.01,risky_sensor_overfit,risky,False,data_only_lowrank,9631861550.570107,2106372232.6481524,4.572725276795371,0.19701968157351782,0.017012818655506343,11.580660768294857,0.0,76843.25841922875,False,True,False,fits observed points but injects high-frequency nonphysical structure
ks,5,0.03,0.01,underfit_oversmooth,underfit,False,data_only_lowrank,2271428618.4570394,2106372232.6481524,1.0783605021233007,0.018250711640215207,0.017012818655506343,1.0727623686998773,0.008754254759598361,247.42299497709732,False,True,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,5,0.03,0.01,physics_filtered_s0.4,physics_informed,False,data_only_lowrank,2085840451.9577782,2106372232.6481524,0.9902525392368274,0.016319175314753548,0.017012818655506343,0.9592281940013792,0.00010001505290838039,952.3783791772476,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.01,physics_filtered_s0.8,physics_informed,False,data_only_lowrank,2110722772.3567507,2106372232.6481524,1.0020654182775324,0.015693701030041345,0.017012818655506343,0.922463311159758,0.0008556425386600655,575.9004856010747,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.01,physics_filtered_s1.3,physics_informed,False,data_only_lowrank,2138181854.9506598,2106372232.6481524,1.0151016149042735,0.015559445357068187,0.017012818655506343,0.9145718690840021,0.0016244348632274083,384.9094225433185,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.01,physics_filtered_s2,physics_informed,False,data_only_lowrank,2177254095.4218736,2106372232.6481524,1.0336511570343898,0.015975232346951036,0.017012818655506343,0.939011498887723,0.0031949346283105203,333.52264106376896,False,True,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.03,data_only_lowrank,data_only,True,physics_filtered_s1.3,2645998184.3261747,2902339442.227876,0.9116777127540497,0.034895227494693794,0.03538584717987419,0.9861351437010226,0.0,2147.7401267996875,True,False,False,data-driven candidate without PDE residual selection
ks,1,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,7954219407.11845,2902339442.227876,2.740623405859337,0.2019426844278985,0.03538584717987419,5.706877198549797,0.0,76879.06774759124,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,1,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2590965151.42651,2902339442.227876,0.8927161012695499,0.031514503552067155,0.03538584717987419,0.8905962711866492,0.01866429885066919,529.4900833675993,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,1,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2616825798.445483,2902339442.227876,0.9016263778012028,0.03430359816713625,0.03538584717987419,0.9694157664727923,0.000276332691429701,1994.048919433248,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2504653941.217125,2902339442.227876,0.8629776051606554,0.03181481304580032,0.03538584717987419,0.8990829831819319,0.002355595624442604,1293.1266512135853,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2483394370.023876,2902339442.227876,0.8556526276325516,0.03070185861247964,0.03538584717987419,0.8676310180041071,0.0043222400869383885,941.1411455622658,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2498038987.1725707,2902339442.227876,0.860698425148728,0.03023744129511978,0.03538584717987419,0.8545066376554894,0.007889973374349588,814.7480955940699,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.03,data_only_lowrank,data_only,True,physics_filtered_s1.3,1651053592.9974685,1848467750.8786542,0.8932011890457129,0.024869739126148118,0.02558460453654399,0.9720587664215468,0.0,2193.568873588352,True,False,False,data-driven candidate without PDE residual selection
ks,2,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,9770880853.87922,1848467750.8786542,5.285935255962518,0.20043298360756967,0.02558460453654399,7.834124749258695,0.0,76881.79524542537,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,2,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1670733510.4306772,1848467750.8786542,0.9038478002315742,0.02147513448419869,0.02558460453654399,0.8393772298760812,0.015773946722305053,460.6291191069478,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,2,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,1620998136.795014,1848467750.8786542,0.8769415295584603,0.024509129859037408,0.02558460453654399,0.9579639905346834,0.00024562720705934905,2035.1305347129812,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1485310596.9198208,1848467750.8786542,0.8035361159066964,0.02298824062016551,0.02558460453654399,0.898518505002942,0.0020823856061038598,1282.1971173593151,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1453457484.2701156,1848467750.8786542,0.7863039447559885,0.02192379728618576,0.02558460453654399,0.8569136667332029,0.0037791528845825297,879.9470070997171,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1487210985.6448135,1848467750.8786542,0.8045642045623353,0.020963734956097116,0.02558460453654399,0.8193886649814734,0.006805058606852694,726.4571351127663,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.03,data_only_lowrank,data_only,True,physics_filtered_s0.8,1314180189.6006765,1459565704.4203668,0.9003912503703101,0.03281158550573535,0.03351204516855865,0.9790982716727901,0.0,2194.8089466751403,True,False,False,data-driven candidate without PDE residual selection
ks,3,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s0.8,9627871460.325308,1459565704.4203668,6.5963946886165,0.20040500714229564,0.03351204516855865,5.98008883457634,0.0,76882.31411256797,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,3,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s0.8,1545382864.7770867,1459565704.4203668,1.058796366684157,0.0290543470345627,0.03351204516855865,0.8669822115468743,0.017808010255208954,501.2838298485095,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,3,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,1301423726.787266,1459565704.4203668,0.8916513472780567,0.032344500874505064,0.03351204516855865,0.9651604583024928,0.00026712482126753194,2035.3779798871965,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,1270794480.4483218,1459565704.4203668,0.8706661691211695,0.030298458600986036,0.03351204516855865,0.9041065219292632,0.002272893677854028,1302.2102336277403,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s0.8,1280802697.8011398,1459565704.4203668,0.8775231522103908,0.02911237930728748,0.03351204516855865,0.868713895555748,0.004173980713557011,920.8065837681114,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s0.8,1330954580.0484936,1459565704.4203668,0.911883977554167,0.028281005098891886,0.03351204516855865,0.8439056749834389,0.007597922796429278,781.2613334641644,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.03,data_only_lowrank,data_only,True,physics_filtered_s1.3,1864308711.2550507,1956268092.7208564,0.9529924442319636,0.049162605316763565,0.04948944297570613,0.9933958104944443,0.0,2201.3684614850254,True,False,False,data-driven candidate without PDE residual selection
ks,4,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,7575877117.93878,1956268092.7208564,3.872617023263895,0.20207186644448363,0.04948944297570613,4.083130750523815,0.0,76699.67726231566,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,4,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1458512316.7891538,1956268092.7208564,0.7455585061250967,0.045433800740433926,0.04948944297570613,0.9180503559480124,0.02451414747368889,677.1588597927538,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,4,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,1824280152.1581154,1956268092.7208564,0.9325307502310857,0.047930149122271476,0.04948944297570613,0.9684923943240059,0.0003254140703877022,2041.40619634676,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1625754387.9583714,1956268092.7208564,0.8310488700437816,0.04290961648195577,0.04948944297570613,0.8670458566719498,0.0028550687227728985,1354.9532922215064,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1497806578.0532775,1956268092.7208564,0.7656448436829881,0.04174933242093319,0.04948944297570613,0.8436007744234244,0.005415175689358293,1065.5002390476634,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1416610265.5589242,1956268092.7208564,0.7241391253223609,0.04249987875844815,0.04948944297570613,0.8587665611522876,0.010180560861098607,1002.033708942463,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.03,data_only_lowrank,data_only,True,physics_filtered_s1.3,1376693386.6335282,1440468123.692175,0.955726380882917,0.030577548676216298,0.031177673112261727,0.9807514680500592,0.0,1978.0514474451109,True,False,False,data-driven candidate without PDE residual selection
ks,5,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,9267490708.23495,1440468123.692175,6.433665942208238,0.20046438809766645,0.031177673112261727,6.4297418017509775,0.0,76772.20643487683,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,5,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1358525592.5871,1440468123.692175,0.9431139573605825,0.029226290924876514,0.031177673112261727,0.9374109100029286,0.018450964016704048,539.1360599682802,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,5,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,1350795682.905024,1440468123.692175,0.9377477090174654,0.029993865053887552,0.031177673112261727,0.9620302626474511,0.0002634086209253075,1842.9838881986523,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1241980323.861581,1440468123.692175,0.8622060449891564,0.027945929859004265,0.031177673112261727,0.896344308873942,0.0022638153687628663,1226.721257480865,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1205692213.167164,1440468123.692175,0.8370141576453365,0.02743519122166158,0.031177673112261727,0.8799627580286533,0.004190752557520263,919.506717738166,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1224726007.9746745,1440468123.692175,0.8502277751454054,0.027554310768834054,0.031177673112261727,0.8837834263235494,0.007738273664475203,817.4016139878872,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2760195470.9445662,2949694906.380641,0.9357562590537216,0.04619055838752695,0.04684109419423261,0.9861118571441939,0.0,3361.866910082713,True,False,False,data-driven candidate without PDE residual selection
ks,1,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,10110491465.370354,2949694906.380641,3.427639734367041,0.20431459840411031,0.04684109419423261,4.361866474607355,0.0,76832.17286629554,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,1,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2776775929.9863973,2949694906.380641,0.9413773349846476,0.037641622030772724,0.04684109419423261,0.803602534857177,0.025497286711394666,752.4244003585324,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,1,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2730273248.466474,2949694906.380641,0.925612083663458,0.045479043147147555,0.04684109419423261,0.9709218780755194,0.00041655794822599427,3123.54215292165,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2610431506.238722,2949694906.380641,0.8849835623989313,0.04235073311269113,0.04684109419423261,0.9041362897325635,0.0035128024244609458,2012.182739318416,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2594220974.584614,2949694906.380641,0.879487898552802,0.04028018615427228,0.04684109419423261,0.8599326477384449,0.006348846446773439,1435.9361074501253,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2634071730.2935705,2949694906.380641,0.8929980265401926,0.03835817927915691,0.04684109419423261,0.8189001546223685,0.011320744839714469,1211.746268166097,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2565448849.90799,2805629752.868676,0.9143932292865414,0.042957528769512,0.043971414149505575,0.9769421702580853,0.0,3271.387163222989,True,False,False,data-driven candidate without PDE residual selection
ks,2,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,7890663745.867418,2805629752.868676,2.8124394310401937,0.2006059285965864,0.043971414149505575,4.562189605955165,0.0,76959.14789799179,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,2,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2332924067.362564,2805629752.868676,0.8315153006119984,0.03351656541039492,0.043971414149505575,0.7622353307918243,0.025125213078169905,730.6658639444408,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,2,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2536996929.561187,2805629752.868676,0.9042522189419969,0.04215844950634849,0.043971414149505575,0.9587694715036533,0.00041459538344579044,3046.305583457116,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2423391296.682335,2805629752.868676,0.8637601929493678,0.03871846943918113,0.043971414149505575,0.8805372805763162,0.0035070051907046913,1990.5061672778345,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2332819359.5740194,2805629752.868676,0.831477980011004,0.036619276156610404,0.043971414149505575,0.8327973267193491,0.00634149535961041,1419.7325183841342,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2262133666.9589396,2805629752.868676,0.8062837459739556,0.03449545672621475,0.043971414149505575,0.7844973238327867,0.011275784166821016,1188.848737464996,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,1934782662.385943,2163645259.812712,0.8942236041750301,0.04389350425651574,0.044700083796367626,0.981955748796619,0.0,3362.2103864745936,True,False,False,data-driven candidate without PDE residual selection
ks,3,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,8844835793.14283,2163645259.812712,4.087932507895703,0.203855204803999,0.044700083796367626,4.5605105737185205,0.0,76883.98585418904,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,3,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2075778657.528821,2163645259.812712,0.9593895524761314,0.03633673313573817,0.044700083796367626,0.8129007833734313,0.025412329862447333,732.3432566228012,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,3,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,1918428542.2403355,2163645259.812712,0.8866650082954897,0.04319687052447944,0.044700083796367626,0.9663711307633676,0.00041255723348789186,3124.751354237166,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1869436181.869965,2163645259.812712,0.8640215734957337,0.04034675726241139,0.044700083796367626,0.9026103272045185,0.003493624768432065,2015.5215199876827,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1860484523.836546,2163645259.812712,0.8598842695671802,0.03858213243679022,0.044700083796367626,0.8631333357603752,0.006302488497276665,1420.8607516991276,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,3,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1869121229.8051803,2163645259.812712,0.8638760080138894,0.03682875070798845,0.044700083796367626,0.8239078672634902,0.011236039532785978,1180.115907446554,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2700658461.546681,2869636297.9917374,0.941115242874746,0.039166489873378355,0.03983047119938787,0.9833298149130848,0.0,3456.7362047651436,True,False,False,data-driven candidate without PDE residual selection
ks,4,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,9584365308.877504,2869636297.9917374,3.3399233608750167,0.20102395190180358,0.03983047119938787,5.046989047416693,0.0,76891.75012794293,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,4,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2627456462.2087073,2869636297.9917374,0.9156060871015205,0.030301640732464812,0.03983047119938787,0.7607653090523754,0.024083371471686276,723.3156200930971,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,4,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2686796803.3295784,2869636297.9917374,0.9362847846641347,0.03850902142989498,0.03983047119938787,0.9668231449272933,0.00040001620198331923,3216.2015340022162,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2629117768.7867126,2869636297.9917374,0.9161850129323541,0.035784469022516106,0.03983047119938787,0.8984194247284637,0.003357214295987594,2064.711279747234,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2592991415.4348493,2869636297.9917374,0.903595837998532,0.033875967371789134,0.03983047119938787,0.8505038065293903,0.006037825497660716,1428.1520338599148,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,4,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2574536922.756968,2869636297.9917374,0.897164886211786,0.03163087558980912,0.03983047119938787,0.7941376196800077,0.010711349283491352,1171.3793625173766,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2413612203.3534093,2623714023.8426557,0.9199219813668815,0.04390450376417262,0.044691339516432435,0.982393999335086,0.0,3308.192989570426,True,False,False,data-driven candidate without PDE residual selection
ks,5,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,9339934618.275095,2623714023.8426557,3.559814268399555,0.20316716857765696,0.044691339516432435,4.546007588302628,0.0,76836.34772834703,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,5,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2252594401.1356244,2623714023.8426557,0.858551801250239,0.03463732174449922,0.044691339516432435,0.7750343157870326,0.025623431976579916,746.3464304958325,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,5,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2373283408.6293406,2623714023.8426557,0.904551100867869,0.043079657696157556,0.044691339516432435,0.9639374912751,0.00042390822838287356,3081.46625361442,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2202165544.7058706,2623714023.8426557,0.8393313923293397,0.03952112007367061,0.044691339516432435,0.8843127214447195,0.0035598278648218897,2017.8907048611093,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2143049459.7266364,2623714023.8426557,0.8167999409432418,0.037374349712564855,0.044691339516432435,0.8362772321466558,0.006414449237853708,1440.9922204206061,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,5,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2131772889.1852584,2623714023.8426557,0.8125019990033414,0.035320903288317995,0.044691339516432435,0.7903299312507879,0.011409080731152982,1209.2785591988306,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.05,0.0,data_only_lowrank,data_only,True,physics_filtered_s0.8,1010071115.3192308,1043827563.2916079,0.9676608961484697,0.0244861007813704,0.024622604780193666,0.9944561511246964,0.0,630.3649492194592,True,False,False,data-driven candidate without PDE residual selection
ks,1,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s0.8,7856217783.435133,1043827563.2916079,7.526355942030618,0.19932027650010434,0.024622604780193666,8.095011810137239,0.0,75756.44886753098,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,1,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s0.8,1278057366.4660404,1043827563.2916079,1.2243951121924888,0.023429963700307293,0.024622604780193666,0.951563163544854,0.009686854385194952,356.18188999764953,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,1,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,1004218222.045021,1043827563.2916079,0.9620537504090402,0.02381193953607481,0.024622604780193666,0.9670763815476571,7.764600149036216e-05,575.2821433409785,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,988351155.3624028,1043827563.2916079,0.9468528999614978,0.020996259783021862,0.024622604780193666,0.8527229336458527,0.0007267229729374529,390.0338140958679,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s0.8,1011798862.3961955,1043827563.2916079,0.9693160996875644,0.02029640627778636,0.024622604780193666,0.8242997220703643,0.0015494444574693015,378.84964919550214,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,1,0.05,0.0,physics_filtered_s2,physics_informed,False,physics_filtered_s0.8,1093911686.5903766,1043827563.2916079,1.0479812232020713,0.02088143510113753,0.024622604780193666,0.8480595488047804,0.003352198485856903,436.60977484068707,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.05,0.0,data_only_lowrank,data_only,True,physics_filtered_s1.3,1657293123.3467498,1678402405.021703,0.9874229912851679,0.015435021815965191,0.015710917762383324,0.9824392214653972,0.0,733.9129490635925,True,False,False,data-driven candidate without PDE residual selection
ks,2,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s1.3,9772473533.011097,1678402405.021703,5.822485420523889,0.2004865468192976,0.015710917762383324,12.760969781572015,0.0,75699.74578015621,True,False,False,fits observed points but injects high-frequency nonphysical structure
ks,2,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1649653339.4534495,1678402405.021703,0.9828711723230152,0.017160247340425712,0.015710917762383324,1.0922498353610042,0.007304307135628728,270.3260763181471,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
ks,2,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,1638605868.370558,1678402405.021703,0.9762890374012361,0.015205787152916095,0.015710917762383324,0.9678484339314338,4.9938415979973776e-05,659.1136846167469,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1551753731.6349945,1678402405.021703,0.9245421282716341,0.014320360208660898,0.015710917762383324,0.9114910041752411,0.0004642191078819652,353.76166495720537,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
ks,2,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1503061546.1282265,1678402405.021703,0.8955310964945804,0.014174919218114646,0.015710917762383324,0.9022336843460186,0.0010126259977635268,273.92743643856403,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
